Time,Coupling_Strength,Phase_Locking_Ratio,Energy_Synchronization
49.94994994994995,0.2495,0.9990635608291081,1.4989870723996255
50.05005005005005,0.25,0.9989001920320506,1.4828679121798836
50.15015015015016,0.2505,0.9989479194634291,1.4688272460665597
50.250250250250254,0.251,0.9984115918616895,1.4542259624422293
50.350350350350354,0.2515,0.998119208726659,1.4392874448196162
50.45045045045045,0.252,0.9969714688178732,1.4233120065569822
50.55055055055056,0.2525,0.9977849974232045,1.4067978487830972
50.650650650650654,0.253,0.9987179434220357,1.3893392141202634
50.750750750750754,0.2535,0.9934749918106229,1.372155592034562
50.85085085085085,0.254,0.9984978797532834,1.3555422202212353
50.95095095095096,0.2545,0.9911655380461779,1.3407155398742756
51.051051051051054,0.255,0.997710578116968,1.3254432882706229
51.151151151151154,0.2555,0.9866899657470634,1.3118518589131187
51.25125125125125,0.256,0.9953761349611568,1.3004454223176376
51.35135135135136,0.2565,0.9867816086798625,1.2886018525604337
51.451451451451454,0.257,0.9703443113845316,1.276505218973029
51.55155155155156,0.2575,0.9854344493846976,1.2663591303954083
51.651651651651655,0.258,0.9891854498857903,1.256052708123432
51.75175175175176,0.2585,0.9900536696465381,1.2455765668184022
51.851851851851855,0.259,0.9908633654939111,1.2364919340850768
51.95195195195196,0.2595,0.9579305853584299,1.2278679675531687
52.052052052052055,0.26,0.9311201195480651,1.2207827556655682
52.15215215215216,0.2605,0.9776031372251143,1.2142565093708257
52.252252252252255,0.261,0.9209559109058217,1.2089653059055554
52.35235235235236,0.2615,0.8793486689031156,1.2036287259782525
52.452452452452455,0.262,0.9386652564004986,1.1987127728668752
52.55255255255256,0.2625,0.8848364581487007,1.1942926752853826
52.652652652652655,0.263,0.8051123010132134,1.1895368800939903
52.75275275275276,0.2635,0.9091096189538539,1.1855325465249142
52.852852852852855,0.264,0.9251069072724674,1.1819350548037981
52.95295295295296,0.2645,0.9472165077365262,1.1783414961459115
53.053053053053056,0.265,0.8626830027259738,1.1749201619422447
53.15315315315316,0.2655,0.9943282578790648,1.1717045170785014
53.253253253253256,0.266,0.9953331692464631,1.1683119176770438
53.35335335335336,0.2665,0.9969580469946057,1.1650291591013233
53.453453453453456,0.267,0.9985107711891692,1.1614543449315458
53.55355355355356,0.2675,0.9977673981060441,1.1580695408845068
53.653653653653656,0.268,0.9985778772429813,1.1547032902370695
53.75375375375376,0.2685,0.9982430704662483,1.151291787932016
53.853853853853856,0.269,0.9971185934018747,1.147942712124358
53.95395395395396,0.2695,0.9995582759624122,1.1445023808179926
54.054054054054056,0.27,0.99628578810226,1.141156863420589
54.15415415415416,0.2705,0.9994792965869516,1.1378403944276099
